zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6583,1.67985,6574,3.01713,6588,3.01703,0,92.8297,6628,0.59529,6559,0.59529,6559,0.99878,7295,0.99878,0.99878
713,3.6457,7400,1.68013,7392,3.01739,7352,3.01729,0,92.9273,6562,0.595191,7391,0.595191,7391,0.998695,6493,0.998695,0.998695
714,3.6477,7393,1.68043,7394,3.01773,7468,3.01755,0,93.0243,6391,0.595085,7391,0.595085,7391,0.998607,6310,0.998607,0.998607
715,3.6497,7311,1.68073,7304,3.01808,7375,3.01782,0,93.1211,6214,0.59498,7312,0.59498,7312,0.998517,5996,0.998517,0.998517
716,3.65166,7185,1.68102,7186,3.0184,7248,3.0181,0,93.2176,5852,0.594877,7180,0.594877,7180,0.998424,5692,0.998424,0.998424
717,3.65352,7033,1.6813,7027,3.01867,7091,3.01838,0,93.3362,7672,0.594779,7026,0.594779,7026,0.998305,7672,0.998305,0.998305
718,3.65527,6881,1.68156,6879,3.0189,6910,3.01868,0,93.4752,7672,0.594687,6877,0.594687,6877,0.998161,7672,0.998161,0.998161
719,3.65685,4331,1.68179,4306,3.01903,6703,3.01899,0,93.628,7672,0.594604,4291,0.594604,4291,0.997996,7672,0.997996,0.997996
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7534,7574,0.594491,3160,0.594491,3160,0.997855,7570,0.997855,0.997855
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7776,7150,0.594376,2831,0.594376,2831,0.997827,7261,0.997827,0.997827
722,3.67161,7672,1.68399,7672,3.02296,7672,3.01995,0,93.8933,6041,0.593829,7672,0.593829,7672,0.997692,6031,0.997692,0.997692
723,3.68729,7672,1.68631,7672,3.02711,7672,3.02029,0,94.1578,6208,0.59301,7672,0.59301,7672,0.997368,6192,0.997368,0.997368
724,3.69123,6518,1.68689,6517,3.03281,6504,3.03259,0,92.8296,6485,0.592805,6513,0.592805,6513,0.99878,7131,0.99878,0.99878
725,3.69304,7054,1.68716,7057,3.03307,6493,3.03285,0,92.9275,6457,0.592711,7039,0.592711,7039,0.998695,6427,0.998695,0.998695
726,3.69504,7105,1.68746,7100,3.03337,7101,3.03311,0,93.025,6336,0.592607,7109,0.592607,7109,0.998607,6255,0.998607,0.998607
727,3.69705,7051,1.68776,7048,3.0337,7078,3.03338,0,93.1223,6148,0.592502,7050,0.592502,7050,0.998516,6024,0.998516,0.998516
728,3.69899,6956,1.68804,6951,3.03401,6998,3.03366,0,93.2193,5902,0.592402,6945,0.592402,6945,0.998422,5875,0.998422,0.998422
729,3.70082,6845,1.68832,6841,3.03428,6890,3.03395,0,93.3459,7672,0.592306,6835,0.592306,6835,0.998295,7672,0.998295,0.998295
730,3.70247,6718,1.68856,6710,3.03449,6748,3.03425,0,93.4881,7672,0.592221,6705,0.592221,6705,0.998147,7672,0.998147,0.998147
