zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6587,1.67985,6585,3.01713,6584,3.01703,0,92.8298,6653,0.59529,6598,0.59529,6598,0.99878,7246,0.99878,0.99878
713,3.64566,7325,1.68013,7315,3.01738,7261,3.01729,0,92.9274,6600,0.595193,7319,0.595193,7319,0.998695,6556,0.998695,0.998695
714,3.64771,7379,1.68043,7375,3.01774,7382,3.01755,0,93.0244,6381,0.595085,7369,0.595085,7369,0.998607,6383,0.998607,0.998607
715,3.64975,7299,1.68074,7295,3.0181,7367,3.01782,0,93.1211,6040,0.594977,7289,0.594977,7289,0.998517,6017,0.998517,0.998517
716,3.65168,7175,1.68102,7173,3.01841,7229,3.0181,0,93.2176,5735,0.594876,7170,0.594876,7170,0.998424,5670,0.998424,0.998424
717,3.65349,7022,1.68129,7020,3.01866,7076,3.01838,0,93.3182,7383,0.59478,7011,0.59478,7011,0.998324,7383,0.998324,0.998324
718,3.6552,6878,1.68155,6871,3.01886,6903,3.01868,0,93.4413,7383,0.594691,6874,0.594691,6874,0.998197,7383,0.998197,0.998197
719,3.65685,4331,1.68179,4306,3.01903,6715,3.01899,0,93.5811,7383,0.594604,4291,0.594604,4291,0.998047,7383,0.998047,0.998047
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7434,7383,0.594491,3160,0.594491,3160,0.997866,7383,0.997866,0.997866
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7874,7153,0.594376,2831,0.594376,2831,0.997816,7257,0.997816,0.997816
722,3.66494,7383,1.68299,7383,3.02044,7383,3.01995,0,93.8931,6048,0.594179,7383,0.594179,7383,0.997692,6043,0.997692,0.997692
723,3.67989,7383,1.68521,7383,3.02468,7383,3.02029,0,94.1575,6190,0.593396,7383,0.593396,7383,0.997369,6166,0.997369,0.997369
724,3.69122,6522,1.68689,6519,3.03281,6494,3.03259,0,92.8296,6536,0.592805,6520,0.592805,6520,0.99878,7116,0.99878,0.99878
725,3.69304,7032,1.68716,7019,3.03307,6501,3.03285,0,92.9276,6475,0.592711,7020,0.592711,7020,0.998695,6503,0.998695,0.998695
726,3.69505,7085,1.68746,7077,3.03338,7077,3.03311,0,93.0251,6295,0.592606,7080,0.592606,7080,0.998607,6332,0.998607,0.998607
727,3.69708,7040,1.68776,7038,3.03372,7068,3.03338,0,93.1223,6069,0.592501,7032,0.592501,7032,0.998516,5920,0.998516,0.998516
728,3.699,6947,1.68805,6944,3.03402,6992,3.03366,0,93.2192,5778,0.592401,6939,0.592401,6939,0.998422,5702,0.998422,0.998422
729,3.70079,6832,1.68831,6830,3.03427,6869,3.03395,0,93.3313,7383,0.592308,6830,0.592308,6830,0.99831,7383,0.99831,0.99831
730,3.7024,6708,1.68855,6707,3.03445,6738,3.03425,0,93.4642,7383,0.592224,6709,0.592224,6709,0.998173,7383,0.998173,0.998173
731,3.70403,4943,1.68879,4937,3.0346,5102,3.03456,0,93.6062,7383,0.59214,4940,0.59214,4940,0.99802,7383,0.99802,0.99802
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.7485,7378,0.592031,2998,0.592031,2998,0.997861,7371,0.997861,0.997861
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7857,6995,0.591916,0,0.591916,0,0.997817,7132,0.997817,0.997817
734,3.71931,7383,1.69105,7383,3.03811,7383,3.03553,0,93.9112,5983,0.591348,7383,0.591348,7383,0.997671,5966,0.997671,0.997671
735,3.73734,7383,1.69371,7383,3.04362,7383,3.03587,0,94.1742,6097,0.590418,7383,0.590418,7383,0.997347,6092,0.997347,0.997347
736,3.73954,6407,1.69404,6406,3.0487,6378,3.04831,0,92.828,6343,0.590305,6420,0.590305,6420,0.998781,6370,0.998781,0.998781
737,3.74149,6655,1.69433,6625,3.049,6410,3.04857,0,92.9264,6350,0.590205,6601,0.590205,6601,0.998695,6398,0.998695,0.998695
738,3.7436,6839,1.69464,6828,3.04931,6775,3.04883,0,93.0245,6204,0.590096,6827,0.590096,6827,0.998606,6208,0.998606,0.998606
739,3.74572,6818,1.69495,6810,3.04966,6827,3.04911,0,93.1225,5946,0.589987,6810,0.589987,6810,0.998515,5924,0.998515,0.998515
740,3.74774,6726,1.69525,6718,3.04998,6759,3.04939,0,93.2208,5775,0.589884,6715,0.589884,6715,0.99842,5733,0.99842,0.99842
741,3.74955,6592,1.69552,6590,3.05022,6644,3.04968,0,93.3313,7265,0.589791,6587,0.589791,6587,0.99831,7258,0.99831,0.99831
742,3.75107,6383,1.69574,6379,3.05037,6454,3.04998,0,93.4656,7338,0.589713,6376,0.589713,6376,0.998171,7335,0.998171,0.998171
743,3.75249,5340,1.69595,5327,3.05047,5384,3.05029,0,93.5982,7294,0.58964,5297,0.58964,5297,0.998029,7292,0.998029,0.998029
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.7304,7162,0.589561,3827,0.589561,3827,0.99788,7324,0.99788,0.99788
745,3.76163,7383,1.6973,7383,3.05129,7383,3.05093,0,93.7884,6793,0.589172,7383,0.589172,7383,0.997815,6784,0.997815,0.997815
746,3.78753,7383,1.70111,7383,3.05975,7383,3.05127,0,93.931,5889,0.587852,7383,0.587852,7383,0.997647,5880,0.997647,0.997647
747,3.81214,7383,1.70472,7383,3.06716,7383,3.05161,0,94.1955,6027,0.586607,7383,0.586607,7383,0.99732,6004,0.99732,0.99732
748,3.78847,6337,1.70125,6330,3.06474,6300,3.0642,0,92.8268,0,0.587805,6344,0.587805,6344,0.998783,3095,0.998783,0.998783
749,3.79065,6452,1.70157,6440,3.0651,6337,3.06446,0,92.9241,0,0.587694,6436,0.587694,6436,0.998698,6308,0.998698,0.998698
