zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6593,1.67985,6572,3.01713,6585,3.01703,0,92.8298,6629,0.59529,6579,0.59529,6579,0.998781,6587,0.998781,0.998781
713,3.64552,6572,1.68011,6540,3.01738,6574,3.01729,0,92.9273,6568,0.5952,6548,0.5952,6548,0.998695,6518,0.998695,0.998695
714,3.64734,6830,1.68038,6830,3.01764,6828,3.01755,0,93.0244,6389,0.595104,6830,0.595104,6830,0.998607,6364,0.998607,0.998607
715,3.64927,6830,1.68067,6830,3.01793,6830,3.01782,0,93.1211,6139,0.595002,6830,0.595002,6830,0.998517,5922,0.998517,0.998517
716,3.65131,6830,1.68097,6830,3.01826,6830,3.0181,0,93.2176,5838,0.594895,6830,0.594895,6830,0.998424,5828,0.998424,0.998424
717,3.65334,6830,1.68127,6830,3.01859,6830,3.01838,0,93.3136,5441,0.594788,6830,0.594788,6830,0.998328,5157,0.998328,0.998328
718,3.65521,6830,1.68155,6830,3.01886,6830,3.01868,0,93.4104,0,0.59469,6830,0.59469,6830,0.998229,3318,0.998229,0.998229
719,3.65685,4331,1.68179,4306,3.01904,6715,3.01899,0,93.5102,6830,0.594604,4291,0.594604,4291,0.998124,6830,0.998124,0.998124
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.6438,6830,0.594491,3160,0.594491,3160,0.997979,6830,0.997979,0.997979
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7616,6830,0.594376,2831,0.594376,2831,0.997846,6830,0.997846,0.997846
722,3.66346,2043,1.68277,0,3.01995,0,3.01995,0,93.8932,6046,0.594257,0,0.594257,0,0.997692,6047,0.997692,0.997692
723,3.66579,0,1.68312,0,3.02029,0,3.02029,0,94.1573,6191,0.594134,0,0.594134,0,0.997369,6160,0.997369,0.997369
724,3.69122,6517,1.68689,6508,3.03281,6489,3.03259,0,92.8296,6490,0.592805,6508,0.592805,6508,0.99878,6783,0.99878,0.99878
725,3.69301,6533,1.68716,6519,3.03307,6508,3.03285,0,92.9275,6460,0.592713,6512,0.592713,6512,0.998695,6449,0.998695,0.998695
726,3.69492,6830,1.68744,6829,3.03335,6830,3.03311,0,93.0251,6320,0.592613,6830,0.592613,6830,0.998607,6264,0.998607,0.998607
727,3.69692,6830,1.68774,6830,3.03366,6830,3.03338,0,93.1222,6137,0.592509,6830,0.592509,6830,0.998516,6015,0.998516,0.998516
728,3.69893,6830,1.68804,6830,3.03398,6830,3.03366,0,93.2193,5838,0.592405,6830,0.592405,6830,0.998422,5751,0.998422,0.998422
729,3.7008,6829,1.68831,6828,3.03427,6829,3.03395,0,93.3156,5663,0.592307,6828,0.592307,6828,0.998326,5570,0.998326,0.998326
730,3.70244,6715,1.68856,6710,3.03447,6746,3.03425,0,93.4144,6830,0.592222,6710,0.592222,6710,0.998225,6829,0.998225,0.998225
731,3.70403,4943,1.68879,4937,3.0346,5100,3.03456,0,93.5241,6830,0.59214,4940,0.59214,4940,0.998109,6830,0.998109,0.998109
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.6654,6830,0.592031,2998,0.592031,2998,0.997954,6830,0.997954,0.997954
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7753,6830,0.591916,0,0.591916,0,0.99783,6830,0.99783,0.99783
734,3.71064,1778,1.68977,0,3.03553,0,3.03553,0,93.9113,5979,0.591797,0,0.591797,0,0.997671,5983,0.997671,0.997671
735,3.71375,6830,1.69023,6830,3.03587,0,3.03587,0,94.174,6097,0.591636,6830,0.591636,6830,0.997348,6074,0.997348,0.997348
736,3.73954,6410,1.69404,6404,3.0487,6374,3.04831,0,92.828,6360,0.590305,6393,0.590305,6393,0.998781,6432,0.998781,0.998781
