zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6599,1.67985,6572,3.01713,6582,3.01703,0,92.8299,6716,0.59529,6569,0.59529,6569,0.998781,6616,0.998781,0.998781
713,3.64552,6567,1.68011,6568,3.01737,6546,3.01729,0,92.9273,6585,0.5952,6552,0.5952,6552,0.998695,6504,0.998695,0.998695
714,3.64736,6862,1.68038,6862,3.01764,6861,3.01755,0,93.0244,6423,0.595103,6862,0.595103,6862,0.998607,6413,0.998607,0.998607
715,3.64933,6862,1.68067,6862,3.01795,6862,3.01782,0,93.1212,6054,0.595,6862,0.595,6862,0.998517,6018,0.998517,0.998517
716,3.65137,6862,1.68098,6862,3.01828,6862,3.0181,0,93.2176,5688,0.594892,6862,0.594892,6862,0.998424,5574,0.998424,0.998424
717,3.65336,6862,1.68127,6862,3.01859,6862,3.01838,0,93.3136,5343,0.594787,6862,0.594787,6862,0.998328,5154,0.998328,0.998328
718,3.65518,6862,1.68154,6862,3.01886,6862,3.01868,0,93.4104,0,0.594691,6861,0.594691,6861,0.998229,3318,0.998229,0.998229
719,3.65685,4331,1.68179,4306,3.01903,6718,3.01899,0,93.5105,6862,0.594604,4291,0.594604,4291,0.998124,6862,0.998124,0.998124
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.6451,6862,0.594491,3160,0.594491,3160,0.997977,6862,0.997977,0.997977
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7676,6862,0.594376,2831,0.594376,2831,0.997839,6862,0.997839,0.997839
722,3.66346,2042,1.68277,0,3.01995,0,3.01995,0,93.8932,6053,0.594257,0,0.594257,0,0.997692,6031,0.997692,0.997692
723,3.66601,6862,1.68315,6862,3.02029,0,3.02029,0,94.1575,6182,0.594123,6862,0.594123,6862,0.997368,6191,0.997368,0.997368
724,3.69122,6518,1.68689,6509,3.03281,6505,3.03259,0,92.8297,6585,0.592806,6494,0.592806,6494,0.99878,6814,0.99878,0.99878
725,3.69301,6862,1.68716,6858,3.03307,6484,3.03285,0,92.9275,6480,0.592712,6857,0.592712,6857,0.998695,6535,0.998695,0.998695
726,3.69495,6862,1.68745,6862,3.03335,6861,3.03311,0,93.0251,6344,0.592611,6862,0.592611,6862,0.998606,6366,0.998606,0.998606
727,3.69697,6862,1.68775,6862,3.03368,6862,3.03338,0,93.1224,6037,0.592506,6861,0.592506,6861,0.998515,5994,0.998515,0.998515
728,3.69897,6862,1.68804,6862,3.034,6862,3.03366,0,93.2191,5755,0.592403,6862,0.592403,6862,0.998422,5660,0.998422,0.998422
729,3.70077,6837,1.68831,6832,3.03426,6860,3.03395,0,93.3156,5619,0.592309,6837,0.592309,6837,0.998326,5516,0.998326,0.998326
730,3.70239,6703,1.68855,6697,3.03445,6737,3.03425,0,93.4157,6862,0.592225,6693,0.592225,6693,0.998224,6862,0.998224,0.998224
731,3.70403,4943,1.68879,4937,3.0346,5101,3.03456,0,93.5251,6862,0.59214,4940,0.59214,4940,0.998108,6862,0.998108,0.998108
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.6673,6862,0.592031,2998,0.592031,2998,0.997952,6862,0.997952,0.997952
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7811,6862,0.591916,0,0.591916,0,0.997823,6862,0.997823,0.997823
734,3.71064,1777,1.68977,0,3.03553,0,3.03553,0,93.9113,5987,0.591797,0,0.591797,0,0.997671,5971,0.997671,0.997671
735,3.71438,6862,1.69032,6862,3.03587,0,3.03587,0,94.1743,6098,0.591603,6862,0.591603,6862,0.997347,6081,0.997347,0.997347
736,3.73954,6419,1.69404,6409,3.0487,6374,3.04831,0,92.8281,6377,0.590305,6397,0.590305,6397,0.998781,6503,0.998781,0.998781
737,3.74149,6646,1.69433,6637,3.049,6395,3.04857,0,92.9262,6343,0.590205,6636,0.590205,6636,0.998695,6458,0.998695,0.998695
738,3.74361,6839,1.69464,6831,3.04932,6783,3.04883,0,93.0245,6232,0.590096,6830,0.590096,6830,0.998606,6298,0.998606,0.998606
739,3.74573,6816,1.69495,6808,3.04967,6824,3.04911,0,93.1227,6027,0.589987,6810,0.589987,6810,0.998515,6014,0.998515,0.998515
740,3.74775,6728,1.69525,6729,3.04998,6753,3.04939,0,93.2207,5726,0.589884,6721,0.589884,6721,0.99842,5698,0.99842,0.99842
741,3.74953,6578,1.69551,6578,3.05021,6633,3.04968,0,93.3225,6862,0.589792,6583,0.589792,6583,0.998319,6862,0.998319,0.998319
742,3.75107,6388,1.69574,6379,3.05036,6446,3.04998,0,93.4312,6862,0.589713,6362,0.589713,6362,0.998207,6862,0.998207,0.998207
743,3.75249,5348,1.69595,5317,3.05047,5378,3.05029,0,93.5489,6862,0.58964,5335,0.58964,5335,0.998082,6862,0.998082,0.998082
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.6949,6862,0.589561,3827,0.589561,3827,0.997921,6862,0.997921,0.997921
745,3.75625,0,1.6965,0,3.05093,0,3.05093,0,93.7886,6794,0.589447,0,0.589447,0,0.997815,6790,0.997815,0.997815
746,3.75856,0,1.69684,0,3.05127,0,3.05127,0,93.9311,5896,0.589329,0,0.589329,0,0.997647,5886,0.997647,0.997647
747,3.76856,6862,1.69832,6862,3.05257,6862,3.05161,0,94.1955,6024,0.588818,6862,0.588818,6862,0.99732,6014,0.99732,0.99732
748,3.78847,6334,1.70124,6338,3.06474,6308,3.0642,0,92.8268,0,0.587805,6325,0.587805,6325,0.998783,3095,0.998783,0.998783
749,3.79066,6441,1.70157,6436,3.0651,6343,3.06446,0,92.9241,0,0.587694,6429,0.587694,6429,0.998698,3226,0.998698,0.998698
750,3.79306,6646,1.70192,6642,3.06549,6516,3.06472,0,93.0214,3076,0.587572,6639,0.587572,6639,0.998609,6212,0.998609,0.998609
751,3.79553,6624,1.70228,6611,3.06592,6601,3.065,0,93.1187,3039,0.587447,6617,0.587447,6617,0.998517,6095,0.998517,0.998517
752,3.79795,6546,1.70264,6537,3.06633,6554,3.06528,0,93.216,3036,0.587324,6534,0.587324,6534,0.998422,5744,0.998422,0.998422
753,3.80024,6377,1.70297,6380,3.06667,6400,3.06557,0,93.3282,6862,0.587208,6368,0.587208,6368,0.998313,6861,0.998313,0.998313
754,3.80233,6139,1.70328,6148,3.06692,6152,3.06587,0,93.4452,6862,0.587102,6135,0.587102,6135,0.998193,6862,0.998193,0.998193
