zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6591,1.67985,6578,3.01713,6587,3.01703,0,92.8298,6646,0.59529,6586,0.59529,6586,0.99878,7246,0.99878,0.99878
713,3.64566,7314,1.68013,7316,3.01738,7261,3.01729,0,92.9274,6587,0.595193,7312,0.595193,7312,0.998695,6528,0.998695,0.998695
714,3.6477,7316,1.68043,7315,3.01773,7315,3.01755,0,93.0244,6389,0.595086,7315,0.595086,7315,0.998607,6326,0.998607,0.998607
715,3.64974,7299,1.68074,7292,3.01809,7315,3.01782,0,93.1211,6082,0.594978,7289,0.594978,7289,0.998517,5895,0.998517,0.998517
716,3.65168,7176,1.68102,7173,3.01841,7233,3.0181,0,93.2176,5765,0.594876,7168,0.594876,7168,0.998424,5674,0.998424,0.998424
717,3.65349,7023,1.68129,7015,3.01866,7077,3.01838,0,93.3145,7316,0.59478,7013,0.59478,7013,0.998327,7315,0.998327,0.998327
718,3.65521,6877,1.68155,6876,3.01887,6911,3.01868,0,93.4323,7316,0.59469,6871,0.59469,6871,0.998206,7316,0.998206,0.998206
719,3.65685,4331,1.68179,4306,3.01904,6721,3.01899,0,93.5691,7316,0.594604,4291,0.594604,4291,0.99806,7316,0.99806,0.99806
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7333,7316,0.594491,3160,0.594491,3160,0.997878,7316,0.997878,0.997878
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7863,7152,0.594376,2831,0.594376,2831,0.997817,7257,0.997817,0.997817
722,3.66357,7316,1.68279,7316,3.01995,0,3.01995,0,93.8931,6057,0.594251,7316,0.594251,7316,0.997692,6039,0.997692,0.997692
723,3.67746,7316,1.68485,7316,3.02385,7316,3.02029,0,94.1576,6184,0.593524,7316,0.593524,7316,0.997368,6164,0.997368,0.997368
724,3.69122,6517,1.68689,6515,3.03281,6497,3.03259,0,92.8296,6506,0.592805,6516,0.592805,6516,0.99878,7110,0.99878,0.99878
725,3.69304,7025,1.68716,7017,3.03307,6486,3.03285,0,92.9276,6476,0.592711,7013,0.592711,7013,0.998695,6593,0.998695,0.998695
726,3.69505,7086,1.68746,7085,3.03337,7076,3.03311,0,93.0251,6324,0.592606,7087,0.592606,7087,0.998607,6241,0.998607,0.998607
727,3.69707,7040,1.68776,7035,3.03371,7068,3.03338,0,93.1222,6014,0.592501,7032,0.592501,7032,0.998516,5991,0.998516,0.998516
728,3.69899,6949,1.68805,6939,3.03402,6987,3.03366,0,93.2192,5796,0.592401,6950,0.592401,6950,0.998422,5801,0.998422,0.998422
729,3.70079,6833,1.68831,6833,3.03427,6873,3.03395,0,93.3268,7316,0.592308,6830,0.592308,6830,0.998315,7316,0.998315,0.998315
730,3.70241,6709,1.68855,6701,3.03446,6741,3.03425,0,93.4547,7316,0.592224,6698,0.592224,6698,0.998183,7316,0.998183,0.998183
731,3.70403,4943,1.68879,4937,3.0346,5101,3.03456,0,93.5968,7316,0.59214,4940,0.59214,4940,0.99803,7316,0.99803,0.99803
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.7479,7316,0.592031,2998,0.592031,2998,0.997861,7316,0.997861,0.997861
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7845,6994,0.591916,0,0.591916,0,0.997818,7135,0.997818,0.997818
734,3.71629,7316,1.69061,7316,3.03706,7316,3.03553,0,93.9112,5987,0.591504,7316,0.591504,7316,0.997671,5970,0.997671,0.997671
735,3.73309,7316,1.69309,7316,3.04221,7316,3.03587,0,94.1744,6100,0.590637,7316,0.590637,7316,0.997347,6076,0.997347,0.997347
736,3.73954,6415,1.69404,6405,3.0487,6375,3.04831,0,92.828,6359,0.590305,6413,0.590305,6413,0.998781,6439,0.998781,0.998781
737,3.74149,6669,1.69433,6637,3.049,6409,3.04857,0,92.9263,6331,0.590205,6636,0.590205,6636,0.998695,6367,0.998695,0.998695
738,3.7436,6832,1.69464,6826,3.04931,6782,3.04883,0,93.0245,6213,0.590097,6832,0.590097,6832,0.998606,6278,0.998606,0.998606
739,3.74572,6813,1.69495,6809,3.04966,6820,3.04911,0,93.1225,5956,0.589988,6804,0.589988,6804,0.998515,6043,0.998515,0.998515
740,3.74773,6723,1.69525,6719,3.04998,6754,3.04939,0,93.2208,5790,0.589884,6713,0.589884,6713,0.99842,5728,0.99842,0.99842
741,3.74954,6588,1.69552,6584,3.05022,6635,3.04968,0,93.331,7266,0.589791,6584,0.589791,6584,0.998311,7254,0.998311,0.998311
742,3.75108,6404,1.69574,6396,3.05037,6470,3.04998,0,93.4639,7316,0.589712,6402,0.589712,6402,0.998173,7315,0.998173,0.998173
743,3.75249,5343,1.69595,5329,3.05047,5384,3.05029,0,93.5994,7297,0.58964,5299,0.58964,5299,0.998027,7294,0.998027,0.998027
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.7325,7162,0.589561,3827,0.589561,3827,0.997878,7315,0.997878,0.997878
745,3.75735,7316,1.69667,7316,3.05093,0,3.05093,0,93.7871,6794,0.589391,7316,0.589391,7316,0.997816,6784,0.997816,0.997816
746,3.78047,7316,1.70007,7316,3.05749,7316,3.05127,0,93.931,5894,0.588211,7316,0.588211,7316,0.997647,5873,0.997647,0.997647
747,3.80415,7316,1.70355,7316,3.06457,7316,3.05161,0,94.1957,6027,0.587011,7316,0.587011,7316,0.99732,6022,0.99732,0.99732
748,3.78847,6342,1.70125,6330,3.06474,6312,3.0642,0,92.8268,0,0.587805,6339,0.587805,6339,0.998783,3095,0.998783,0.998783
749,3.79066,6449,1.70157,6432,3.0651,6334,3.06446,0,92.9241,0,0.587694,6427,0.587694,6427,0.998698,6299,0.998698,0.998698
750,3.79305,6642,1.70192,6639,3.06549,6505,3.06472,0,93.0214,3076,0.587572,6628,0.587572,6628,0.998609,6228,0.998609,0.998609
751,3.79551,6617,1.70228,6609,3.06592,6587,3.065,0,93.1187,3039,0.587448,6617,0.587448,6617,0.998517,6133,0.998517,0.998517
