zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6586,1.67985,6584,3.01713,6585,3.01703,0,92.8298,6684,0.59529,6596,0.59529,6596,0.99878,7299,0.99878,0.99878
713,3.64567,7337,1.68013,7329,3.01738,7267,3.01729,0,92.9275,6601,0.595192,7319,0.595192,7319,0.998695,6531,0.998695,0.998695
714,3.64772,7382,1.68043,7379,3.01774,7388,3.01755,0,93.0244,6396,0.595084,7382,0.595084,7382,0.998607,6368,0.998607,0.998607
715,3.64975,7299,1.68074,7295,3.0181,7364,3.01782,0,93.1211,6053,0.594977,7294,0.594977,7294,0.998517,6023,0.998517,0.998517
716,3.65168,7177,1.68102,7179,3.01841,7233,3.0181,0,93.2176,5755,0.594876,7176,0.594876,7176,0.998424,5669,0.998424,0.998424
717,3.65349,7019,1.68129,7019,3.01866,7080,3.01838,0,93.3185,7388,0.594781,7015,0.594781,7015,0.998323,7388,0.998323,0.998323
718,3.65519,6877,1.68155,6870,3.01886,6906,3.01868,0,93.442,7388,0.594691,6869,0.594691,6869,0.998196,7388,0.998196,0.998196
719,3.65685,4331,1.68179,4306,3.01903,6714,3.01899,0,93.5812,7388,0.594604,4291,0.594604,4291,0.998047,7388,0.998047,0.998047
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7435,7388,0.594491,3160,0.594491,3160,0.997866,7388,0.997866,0.997866
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7876,7152,0.594376,2831,0.594376,2831,0.997816,7154,0.997816,0.997816
722,3.66502,7388,1.68301,7388,3.02046,7388,3.01995,0,93.8932,6053,0.594175,7388,0.594175,7388,0.997692,6035,0.997692,0.997692
723,3.68001,7388,1.68523,7388,3.02473,7388,3.02029,0,94.1575,6181,0.59339,7388,0.59339,7388,0.997369,6166,0.997369,0.997369
724,3.69122,6517,1.68689,6530,3.03281,6497,3.03259,0,92.8296,6547,0.592806,6495,0.592806,6495,0.99878,7042,0.99878,0.99878
725,3.69304,7028,1.68716,7020,3.03307,6494,3.03285,0,92.9277,6485,0.592711,7029,0.592711,7029,0.998695,6583,0.998695,0.998695
726,3.69506,7089,1.68746,7086,3.03338,7081,3.03311,0,93.0251,6303,0.592606,7081,0.592606,7081,0.998607,6321,0.998607,0.998607
727,3.69708,7040,1.68776,7037,3.03372,7069,3.03338,0,93.1223,6045,0.592501,7033,0.592501,7033,0.998516,5919,0.998516,0.998516
