zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6584,1.67985,6595,3.01713,6587,3.01703,0,92.8298,6693,0.59529,6563,0.59529,6563,0.99878,7264,0.99878,0.99878
713,3.64566,7335,1.68013,7325,3.01738,7273,3.01729,0,92.9275,6599,0.595193,7317,0.595193,7317,0.998695,6596,0.998695,0.998695
714,3.64772,7386,1.68043,7381,3.01774,7473,3.01755,0,93.0244,6412,0.595084,7376,0.595084,7376,0.998607,6378,0.998607,0.998607
715,3.64975,7303,1.68074,7302,3.0181,7369,3.01782,0,93.1211,6021,0.594977,7296,0.594977,7296,0.998517,5999,0.998517,0.998517
716,3.65168,7174,1.68102,7172,3.01841,7232,3.0181,0,93.2178,7764,0.594876,7170,0.594876,7170,0.998423,7764,0.998423,0.998423
717,3.65348,7019,1.68129,7017,3.01866,7075,3.01838,0,93.3489,7764,0.594781,7012,0.594781,7012,0.998292,7764,0.998292,0.998292
718,3.65519,6874,1.68154,6870,3.01886,6910,3.01868,0,93.4902,7764,0.594691,6870,0.594691,6870,0.998145,7764,0.998145,0.998145
719,3.65685,4331,1.68179,4306,3.01903,6727,3.01899,0,93.6276,7764,0.594604,4291,0.594604,4291,0.997996,7764,0.997996,0.997996
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7553,7542,0.594491,3160,0.594491,3160,0.997853,7543,0.997853,0.997853
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7877,7155,0.594376,2831,0.594376,2831,0.997816,7257,0.997816,0.997816
722,3.6768,7764,1.68475,7764,3.02475,7764,3.01995,0,93.8932,6053,0.593558,7764,0.593558,7764,0.997692,6037,0.997692,0.997692
723,3.69274,7764,1.68712,7764,3.0287,7764,3.02029,0,94.1575,6181,0.592726,7764,0.592726,7764,0.997369,6170,0.997369,0.997369
724,3.69122,6524,1.68689,6503,3.03281,6499,3.03259,0,92.8296,6557,0.592806,6497,0.592806,6497,0.99878,7019,0.99878,0.99878
725,3.69304,7034,1.68716,7020,3.03307,6484,3.03285,0,92.9277,6493,0.592711,7021,0.592711,7021,0.998695,6537,0.998695,0.998695
726,3.69506,7088,1.68746,7080,3.03338,7093,3.03311,0,93.0251,6303,0.592606,7081,0.592606,7081,0.998607,6328,0.998607,0.998607
727,3.69708,7041,1.68776,7040,3.03372,7069,3.03338,0,93.1223,6009,0.5925,7045,0.5925,7045,0.998516,5908,0.998516,0.998516
728,3.699,6945,1.68805,6940,3.03402,6984,3.03366,0,93.2192,5764,0.592401,6939,0.592401,6939,0.998422,5716,0.998422,0.998422
729,3.70078,6838,1.68831,6830,3.03427,6866,3.03395,0,93.3479,7757,0.592308,6825,0.592308,6825,0.998293,7753,0.998293,0.998293
730,3.7024,6705,1.68855,6697,3.03445,6741,3.03425,0,93.4875,7703,0.592224,6702,0.592224,6702,0.998148,7702,0.998148,0.998148
731,3.70403,4943,1.68879,4937,3.0346,5101,3.03456,0,93.6179,7568,0.59214,4940,0.59214,4940,0.998007,7567,0.998007,0.998007
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.7479,7377,0.592031,2998,0.592031,2998,0.997861,7374,0.997861,0.997861
733,3.71862,7764,1.69095,7764,3.03755,7764,3.0352,0,93.786,6997,0.591384,7764,0.591384,7764,0.997816,7140,0.997816,0.997816
734,3.74283,7764,1.69452,7764,3.04613,7764,3.03553,0,93.9113,5991,0.590136,7764,0.590136,7764,0.997671,5978,0.997671,0.997671
735,3.76092,7764,1.69719,7764,3.05105,7764,3.03587,0,94.1742,6097,0.589209,7764,0.589209,7764,0.997347,6092,0.997347,0.997347
736,3.73954,6412,1.69404,6409,3.0487,6374,3.04831,0,92.828,6382,0.590305,6386,0.590305,6386,0.998781,6528,0.998781,0.998781
737,3.74149,6680,1.69433,6673,3.049,6413,3.04857,0,92.9264,6332,0.590205,6617,0.590205,6617,0.998695,6437,0.998695,0.998695
738,3.7436,6839,1.69464,6841,3.04932,6785,3.04883,0,93.0245,6202,0.590096,6835,0.590096,6835,0.998606,6212,0.998606,0.998606
739,3.74573,6815,1.69495,6808,3.04966,6819,3.04911,0,93.1225,5911,0.589987,6817,0.589987,6817,0.998515,5908,0.998515,0.998515
740,3.74774,6719,1.69525,6713,3.04998,6757,3.04939,0,93.2207,5752,0.589884,6712,0.589884,6712,0.99842,5756,0.99842,0.99842
741,3.74955,6588,1.69552,6585,3.05022,6633,3.04968,0,93.3316,7263,0.589791,6583,0.589791,6583,0.99831,7262,0.99831,0.99831
742,3.75107,6391,1.69574,6390,3.05036,6451,3.04998,0,93.4655,7336,0.589713,6362,0.589713,6362,0.998171,7329,0.998171,0.998171
743,3.75249,5329,1.69595,5319,3.05047,5379,3.05029,0,93.5972,7293,0.58964,5338,0.58964,5338,0.99803,7289,0.99803,0.99803
744,3.77176,7764,1.69879,7764,3.05416,7764,3.05061,0,93.7297,7161,0.588655,7764,0.588655,7764,0.997881,7323,0.997881,0.997881
745,3.80168,7764,1.70319,7764,3.06342,7764,3.05093,0,93.7887,6795,0.587135,7764,0.587135,7764,0.997815,6790,0.997815,0.997815
746,3.8332,7764,1.7078,7764,3.07466,7764,3.05127,0,93.9311,5892,0.585547,7764,0.585547,7764,0.997647,5875,0.997647,0.997647
747,3.85306,7764,1.71071,7764,3.08037,7764,3.05161,0,94.1955,6024,0.584553,7764,0.584553,7764,0.99732,6001,0.99732,0.99732
748,3.78847,6338,1.70125,6335,3.06474,6317,3.0642,0,92.8268,0,0.587805,6323,0.587805,6323,0.998783,3095,0.998783,0.998783
749,3.79065,6455,1.70157,6443,3.0651,6336,3.06446,0,92.9241,0,0.587694,6441,0.587694,6441,0.998698,6253,0.998698,0.998698
750,3.79306,6646,1.70192,6643,3.06549,6549,3.06472,0,93.0214,3076,0.587572,6651,0.587572,6651,0.998609,6228,0.998609,0.998609
751,3.79553,6625,1.70228,6613,3.06592,6590,3.065,0,93.1187,3039,0.587447,6617,0.587447,6617,0.998517,6058,0.998517,0.998517
752,3.79795,6533,1.70264,6534,3.06633,6540,3.06528,0,93.216,3036,0.587324,6529,0.587324,6529,0.998422,5770,0.998422,0.998422
753,3.80025,6386,1.70298,6378,3.06667,6401,3.06557,0,93.3272,6955,0.587207,6377,0.587207,6377,0.998314,6948,0.998314,0.998314
754,3.80659,7764,1.70391,7764,3.06723,7764,3.06587,0,93.4529,7004,0.586887,7764,0.586887,7764,0.998185,6996,0.998185,0.998185
755,3.83446,7764,1.70799,7764,3.07396,7764,3.06618,0,93.5786,6997,0.585484,7764,0.585484,7764,0.99805,6998,0.99805,0.99805
