zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6596,1.67985,6592,3.01713,6587,3.01703,0,92.8298,6668,0.59529,6563,0.59529,6563,0.99878,7230,0.99878,0.99878
713,3.6457,7484,1.68013,7471,3.01739,7489,3.01729,0,92.9275,6595,0.595191,7486,0.595191,7486,0.998695,6621,0.998695,0.998695
714,3.64773,7440,1.68044,7428,3.01775,7511,3.01755,0,93.0244,6395,0.595084,7429,0.595084,7429,0.998607,6399,0.998607,0.998607
715,3.64975,7318,1.68074,7310,3.0181,7393,3.01782,0,93.1211,6068,0.594978,7306,0.594978,7306,0.998517,5996,0.998517,0.998517
716,3.65168,7179,1.68102,7174,3.0184,7239,3.0181,0,93.2176,5732,0.594876,7169,0.594876,7169,0.998424,5675,0.998424,0.998424
717,3.65349,7018,1.68129,7021,3.01866,7084,3.01838,0,93.3263,7547,0.594781,7013,0.594781,7013,0.998315,7547,0.998315,0.998315
718,3.65519,6875,1.68155,6871,3.01886,6907,3.01868,0,93.4544,7547,0.594691,6873,0.594691,6873,0.998183,7547,0.998183,0.998183
719,3.65685,4331,1.68179,4306,3.01903,6721,3.01899,0,93.5948,7547,0.594604,4291,0.594604,4291,0.998032,7547,0.998032,0.998032
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7461,7547,0.594491,3160,0.594491,3160,0.997863,7547,0.997863,0.997863
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7876,7152,0.594376,2831,0.594376,2831,0.997816,7153,0.997816,0.997816
722,3.66752,7547,1.68338,7547,3.02137,7547,3.01995,0,93.8932,6053,0.594044,7547,0.594044,7547,0.997692,6037,0.997692,0.997692
723,3.68218,7547,1.68555,7547,3.02553,7547,3.02029,0,94.1575,6191,0.593277,7547,0.593277,7547,0.997368,6180,0.997368,0.997368
724,3.69122,6518,1.68689,6501,3.03281,6497,3.03259,0,92.8296,6543,0.592806,6495,0.592806,6495,0.99878,7051,0.99878,0.99878
725,3.69304,7027,1.68716,7026,3.03307,6502,3.03285,0,92.9277,6489,0.592711,7029,0.592711,7029,0.998695,6546,0.998695,0.998695
726,3.69506,7086,1.68746,7080,3.03338,7082,3.03311,0,93.0251,6288,0.592606,7086,0.592606,7086,0.998607,6336,0.998607,0.998607
727,3.69708,7041,1.68776,7041,3.03372,7070,3.03338,0,93.1223,6040,0.592501,7036,0.592501,7036,0.998516,5907,0.998516,0.998516
728,3.69899,6946,1.68805,6939,3.03402,6985,3.03366,0,93.2192,5761,0.592401,6936,0.592401,6936,0.998422,5716,0.998422,0.998422
729,3.70079,6830,1.68831,6834,3.03427,6869,3.03395,0,93.3394,7547,0.592308,6826,0.592308,6826,0.998302,7547,0.998302,0.998302
730,3.7024,6705,1.68855,6700,3.03445,6741,3.03425,0,93.4742,7547,0.592224,6704,0.592224,6704,0.998162,7547,0.998162,0.998162
731,3.70403,4943,1.68879,4937,3.0346,5101,3.03456,0,93.6104,7547,0.59214,4940,0.59214,4940,0.998015,7547,0.998015,0.998015
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.7433,7404,0.592031,2998,0.592031,2998,0.997867,7401,0.997867,0.997867
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7859,6996,0.591916,0,0.591916,0,0.997817,7137,0.997817,0.997817
734,3.72436,7547,1.6918,7547,3.03982,7547,3.03553,0,93.9113,5983,0.591087,7547,0.591087,7547,0.997671,5978,0.997671,0.997671
735,3.74113,7547,1.69427,7547,3.04498,7547,3.03587,0,94.1743,6101,0.590223,7547,0.590223,7547,0.997347,6076,0.997347,0.997347
736,3.73954,6411,1.69404,6400,3.0487,6371,3.04831,0,92.828,6352,0.590305,6408,0.590305,6408,0.998781,6544,0.998781,0.998781
737,3.74149,6670,1.69433,6640,3.049,6436,3.04857,0,92.9264,6356,0.590205,6584,0.590205,6584,0.998695,6445,0.998695,0.998695
738,3.7436,6837,1.69464,6832,3.04931,6784,3.04883,0,93.0245,6188,0.590096,6834,0.590096,6834,0.998606,6218,0.998606,0.998606
739,3.74573,6818,1.69495,6814,3.04966,6826,3.04911,0,93.1225,5946,0.589987,6805,0.589987,6805,0.998515,5907,0.998515,0.998515
740,3.74773,6719,1.69525,6716,3.04998,6753,3.04939,0,93.2207,5749,0.589884,6710,0.589884,6710,0.99842,5755,0.99842,0.99842
741,3.74955,6591,1.69552,6585,3.05022,6629,3.04968,0,93.3318,7343,0.589791,6590,0.589791,6590,0.99831,7330,0.99831,0.99831
742,3.75107,6389,1.69574,6379,3.05036,6453,3.04998,0,93.4655,7400,0.589713,6372,0.589713,6372,0.998171,7395,0.998171,0.998171
743,3.75249,5330,1.69595,5319,3.05047,5379,3.05029,0,93.5963,7317,0.58964,5339,0.58964,5339,0.998031,7318,0.998031,0.998031
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.73,7161,0.589561,3827,0.589561,3827,0.997882,7155,0.997882,0.997882
745,3.77077,7547,1.69864,7547,3.05394,7547,3.05093,0,93.7885,6793,0.588706,7547,0.588706,7547,0.997815,6787,0.997815,0.997815
746,3.79756,7547,1.70258,7547,3.06299,7547,3.05127,0,93.9311,5898,0.587344,7547,0.587344,7547,0.997647,5876,0.997647,0.997647
747,3.81875,7547,1.70569,7547,3.0695,7547,3.05161,0,94.1955,6024,0.586273,7547,0.586273,7547,0.99732,6005,0.99732,0.99732
748,3.78847,6336,1.70125,6329,3.06474,6311,3.0642,0,92.8268,0,0.587805,6341,0.587805,6341,0.998783,3095,0.998783,0.998783
749,3.79065,6461,1.70157,6448,3.0651,6321,3.06446,0,92.9241,0,0.587694,6457,0.587694,6457,0.998698,6257,0.998698,0.998698
750,3.79306,6643,1.70192,6633,3.06549,6518,3.06472,0,93.0214,3076,0.587572,6646,0.587572,6646,0.998609,6147,0.998609,0.998609
751,3.79552,6624,1.70228,6619,3.06592,6585,3.065,0,93.1187,3039,0.587447,6613,0.587447,6613,0.998517,6051,0.998517,0.998517
752,3.79795,6539,1.70264,6539,3.06633,6538,3.06528,0,93.216,3036,0.587324,6532,0.587324,6532,0.998422,5767,0.998422,0.998422
753,3.80025,6387,1.70298,6383,3.06667,6411,3.06557,0,93.3269,6955,0.587207,6388,0.587207,6388,0.998315,6949,0.998315,0.998315
754,3.80232,6136,1.70328,6128,3.06692,6144,3.06587,0,93.4529,7003,0.587103,6137,0.587103,6137,0.998185,6999,0.998185,0.998185
755,3.80743,7547,1.70403,7547,3.06728,7547,3.06618,0,93.5789,6999,0.586845,7547,0.586845,7547,0.99805,6990,0.99805,0.99805
756,3.83203,7547,1.70763,7547,3.07309,7547,3.0665,0,93.7223,6909,0.585606,7547,0.585606,7547,0.99789,6905,0.99789,0.99789
757,3.87073,7547,1.71329,7547,3.0839,7547,3.06683,0,93.8189,6621,0.583672,7547,0.583672,7547,0.99778,6613,0.99778,0.99778
758,3.91059,7547,1.7191,7547,3.09703,7547,3.06717,0,93.9804,5849,0.581701,7547,0.581701,7547,0.997588,5843,0.997588,0.997588
759,3.92051,7547,1.72054,7547,3.10273,7547,3.06751,0,94.2097,5818,0.581213,7547,0.581213,7547,0.997302,5797,0.997302,0.997302
760,3.83604,6206,1.70822,6197,3.08047,6187,3.08025,0,92.8268,0,0.585404,6195,0.585404,6195,0.998783,0,0.998783,0.998783
761,3.83826,6230,1.70855,6224,3.08086,6210,3.08051,0,92.9241,0,0.585293,6223,0.585293,6223,0.998698,0,0.998698,0.998698
762,3.84079,6429,1.70892,6432,3.08132,6320,3.08078,0,93.0214,0,0.585166,6430,0.585166,6430,0.99861,0,0.99861,0.99861
763,3.84365,6447,1.70933,6441,3.08186,6403,3.08105,0,93.1187,0,0.585023,6435,0.585023,6435,0.998519,0,0.998519,0.998519
764,3.84664,6336,1.70977,6334,3.08243,6330,3.08134,0,93.216,0,0.584873,6341,0.584873,6341,0.998425,0,0.998425,0.998425
765,3.84969,6222,1.71022,6214,3.08298,6234,3.08163,0,93.3132,0,0.584721,6223,0.584721,6223,0.998329,0,0.998329,0.998329
766,3.86776,7547,1.71286,7547,3.08679,7547,3.08193,0,93.4118,6753,0.58382,7547,0.58382,7547,0.998228,6745,0.998228,0.998228
767,3.90101,7547,1.7177,7547,3.09527,7547,3.08225,0,93.5267,6733,0.582173,7547,0.582173,7547,0.998103,6916,0.998103,0.998103
768,3.95344,7547,1.72532,7547,3.10917,7547,3.08257,0,93.6691,6666,0.579603,7547,0.579603,7547,0.997943,6859,0.997943,0.997943
769,4.03644,7547,1.7373,7547,3.13142,7547,3.0829,0,93.7987,6442,0.575605,7547,0.575605,7547,0.997803,6436,0.997803,0.997803
770,4.12188,7547,1.74955,7547,3.15498,7547,3.08323,0,94.0209,5790,0.571574,7547,0.571574,7547,0.997539,5794,0.997539,0.997539
771,4.11066,7547,1.74795,7547,3.1559,7547,3.08358,0,94.3732,5871,0.572099,7547,0.572099,7547,0.997089,5861,0.997089,0.997089
772,0.757564,7547,1.17422,7547,1.33997,7547,1.07425,0,117.465,7547,0.851632,7547,0.851632,7547,0.887289,7547,0.887289,0.887289
773,0.741719,7547,1.17084,7547,1.35722,7547,1.05163,0,116.703,7547,0.85409,7547,0.85409,7547,0.893345,7547,0.893345,0.893345
774,0.750294,7547,1.17267,7547,1.36964,7547,1.02992,0,116.537,7547,0.852757,7547,0.852757,7547,0.894648,7547,0.894648,0.894648
775,0.799328,7547,1.18307,7547,1.37538,7547,1.00908,0,117.397,7547,0.845256,7547,0.845256,7547,0.887838,7547,0.887838,0.887838
776,1.0138,7547,1.22756,7547,1.36655,7020,1.01108,0,121.851,7547,0.814625,7547,0.814625,7547,0.849422,7547,0.849422,0.849422
777,2.03452,7547,1.4203,7547,1.30819,6456,1.03116,0,134.673,7547,0.704075,7547,0.704075,7547,0.711137,7547,0.711137,0.711137
778,8.06055,7547,2.24283,7547,1.22918,7547,1.05125,0,152.765,7547,0.445866,7547,0.445866,7547,0.45764,7547,0.45764,0.45764
779,52.3849,7547,5.21464,7547,1.97165,7547,1.07135,0,165.892,7547,0.191768,7547,0.191768,7547,0.243753,7547,0.243753,0.243753
780,271.196,7547,11.6875,7547,2.63915,7547,1.09146,0,172.194,7547,0.0855614,7547,0.0855614,7547,0.135814,7547,0.135814,0.135814
781,1326.66,7547,25.7746,7547,2.98906,7547,1.11159,0,176.008,7547,0.0387979,7547,0.0387979,7547,0.06961,7547,0.06961,0.06961
782,380.034,7547,13.8209,7547,1.9159,7547,1.13172,0,174.755,7547,0.0723543,7547,0.0723543,7547,0.0914074,7547,0.0914074,0.0914074
783,26.5454,7547,3.77792,7547,1.56952,5772,1.15186,0,163.999,7547,0.264696,7547,0.264696,7547,0.275657,7547,0.275657,0.275657
784,0.829463,7547,1.18942,7547,1.28105,7547,1.11924,0,120.109,7547,0.840743,7547,0.840743,7547,0.865076,7547,0.865076,0.865076
785,0.802421,7547,1.18373,7547,1.30975,7547,1.09463,0,119.022,7547,0.844789,7547,0.844789,7547,0.874436,7547,0.874436,0.874436
786,0.773376,7547,1.17758,7547,1.33395,7547,1.07106,0,117.925,7547,0.849201,7547,0.849201,7547,0.883562,7547,0.883562,0.883562
787,0.756888,7547,1.17407,7547,1.3519,7547,1.04846,0,117.143,7547,0.851737,7547,0.851737,7547,0.889867,7547,0.889867,0.889867
788,0.766323,7547,1.17608,7547,1.36335,7547,1.02678,0,117.047,7547,0.850283,7547,0.850283,7547,0.890634,7547,0.890634,0.890634
789,0.820558,7547,1.18755,7547,1.367,7547,1.00597,0,118.026,7547,0.842069,7547,0.842069,7547,0.882732,7547,0.882732,0.882732
790,1.05759,7547,1.23644,7547,1.35735,6989,1.01424,0,122.832,7547,0.808771,7547,0.808771,7547,0.840262,7547,0.840262,0.840262
