zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6603,1.67985,6583,3.01713,6586,3.01703,0,92.8298,6682,0.59529,6593,0.59529,6593,0.99878,7159,0.99878,0.99878
713,3.64563,7199,1.68012,7198,3.01738,7195,3.01729,0,92.9274,6593,0.595195,7198,0.595195,7198,0.998695,6553,0.998695,0.998695
714,3.64764,7199,1.68042,7199,3.01771,7199,3.01755,0,93.0244,6392,0.595088,7199,0.595088,7199,0.998607,6366,0.998607,0.998607
715,3.64971,7199,1.68073,7199,3.01807,7199,3.01782,0,93.1211,6066,0.594979,7198,0.594979,7198,0.998517,6031,0.998517,0.998517
716,3.65168,7174,1.68102,7172,3.0184,7198,3.0181,0,93.2176,5743,0.594876,7171,0.594876,7171,0.998424,5669,0.998424,0.998424
717,3.65349,7019,1.68129,7016,3.01866,7082,3.01838,0,93.3136,5397,0.594781,7012,0.594781,7012,0.998328,5154,0.998328,0.998328
718,3.65519,6875,1.68155,6873,3.01886,6904,3.01868,0,93.4222,7199,0.594691,6870,0.594691,6870,0.998217,7199,0.998217,0.998217
719,3.65685,4331,1.68179,4306,3.01903,6723,3.01899,0,93.5474,7199,0.594604,4291,0.594604,4291,0.998084,7199,0.998084,0.998084
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.7079,7199,0.594491,3160,0.594491,3160,0.997907,7199,0.997907,0.997907
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7875,7154,0.594376,2831,0.594376,2831,0.997816,7148,0.997816,0.997816
722,3.66346,2042,1.68277,0,3.01995,0,3.01995,0,93.8931,6055,0.594257,0,0.594257,0,0.997692,6042,0.997692,0.997692
723,3.67357,7199,1.68428,7199,3.02245,7199,3.02029,0,94.1576,6185,0.593727,7199,0.593727,7199,0.997368,6185,0.997368,0.997368
724,3.69122,6522,1.68689,6519,3.03281,6496,3.03259,0,92.8296,6524,0.592805,6520,0.592805,6520,0.99878,7051,0.99878,0.99878
725,3.69304,7033,1.68716,7015,3.03307,6485,3.03285,0,92.9276,6474,0.592711,7017,0.592711,7017,0.998695,6500,0.998695,0.998695
726,3.69506,7085,1.68746,7080,3.03338,7083,3.03311,0,93.0251,6295,0.592606,7078,0.592606,7078,0.998607,6308,0.998607,0.998607
727,3.69708,7039,1.68776,7036,3.03372,7076,3.03338,0,93.1223,6055,0.592501,7034,0.592501,7034,0.998516,5922,0.998516,0.998516
728,3.69899,6944,1.68805,6939,3.03402,6987,3.03366,0,93.2192,5771,0.592401,6936,0.592401,6936,0.998422,5704,0.998422,0.998422
729,3.70079,6832,1.68831,6827,3.03427,6871,3.03395,0,93.3207,7199,0.592308,6825,0.592308,6825,0.998321,7199,0.998321,0.998321
730,3.7024,6707,1.68855,6700,3.03445,6741,3.03425,0,93.4419,7199,0.592224,6711,0.592224,6711,0.998196,7199,0.998196,0.998196
731,3.70403,4943,1.68879,4937,3.0346,5102,3.03456,0,93.575,7199,0.59214,4940,0.59214,4940,0.998054,7199,0.998054,0.998054
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.7317,7199,0.592031,2998,0.592031,2998,0.99788,7199,0.99788,0.99788
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7858,6998,0.591916,0,0.591916,0,0.997817,7135,0.997817,0.997817
734,3.71249,7199,1.69004,7199,3.03575,7199,3.03553,0,93.9112,5990,0.591701,7199,0.591701,7199,0.997671,5966,0.997671,0.997671
735,3.7265,7199,1.69211,7199,3.03994,7199,3.03587,0,94.1743,6106,0.590977,7199,0.590977,7199,0.997347,6078,0.997347,0.997347
736,3.73954,6418,1.69404,6405,3.0487,6382,3.04831,0,92.828,6370,0.590305,6414,0.590305,6414,0.998781,6483,0.998781,0.998781
737,3.74149,6661,1.69433,6620,3.049,6415,3.04857,0,92.9263,6327,0.590205,6589,0.590205,6589,0.998695,6398,0.998695,0.998695
738,3.7436,6836,1.69464,6832,3.04931,6780,3.04883,0,93.0245,6182,0.590096,6826,0.590096,6826,0.998606,6191,0.998606,0.998606
739,3.74572,6815,1.69495,6807,3.04966,6822,3.04911,0,93.1225,5921,0.589987,6811,0.589987,6811,0.998515,5927,0.998515,0.998515
740,3.74774,6721,1.69525,6711,3.04998,6755,3.04939,0,93.2207,5789,0.589884,6720,0.589884,6720,0.99842,5737,0.99842,0.99842
741,3.74955,6595,1.69552,6588,3.05022,6646,3.04968,0,93.3303,7199,0.589791,6585,0.589791,6585,0.998311,7197,0.998311,0.998311
742,3.75107,6386,1.69574,6374,3.05037,6456,3.04998,0,93.4602,7199,0.589713,6374,0.589713,6374,0.998177,7199,0.998177,0.998177
743,3.75249,5335,1.69595,5323,3.05047,5382,3.05029,0,93.5934,7199,0.58964,5347,0.58964,5347,0.998034,7199,0.998034,0.998034
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.7305,7162,0.589561,3827,0.589561,3827,0.997881,7163,0.997881,0.997881
745,3.75625,0,1.6965,0,3.05093,0,3.05093,0,93.7885,6794,0.589447,0,0.589447,0,0.997815,6793,0.997815,0.997815
746,3.77066,7199,1.69863,7199,3.05439,7199,3.05127,0,93.931,5888,0.588711,7199,0.588711,7199,0.997647,5882,0.997647,0.997647
747,3.79169,7199,1.70172,7199,3.06047,7199,3.05161,0,94.1956,6025,0.587641,7199,0.587641,7199,0.99732,6006,0.99732,0.99732
748,3.78847,6344,1.70125,6334,3.06474,6305,3.0642,0,92.8268,0,0.587805,6322,0.587805,6322,0.998783,3095,0.998783,0.998783
749,3.79065,6463,1.70157,6445,3.0651,6333,3.06446,0,92.9241,0,0.587694,6441,0.587694,6441,0.998698,6316,0.998698,0.998698
750,3.79305,6647,1.70192,6634,3.06549,6519,3.06472,0,93.0214,3076,0.587572,6634,0.587572,6634,0.998609,6190,0.998609,0.998609
751,3.79552,6622,1.70228,6618,3.06592,6585,3.065,0,93.1187,3039,0.587447,6619,0.587447,6619,0.998517,6071,0.998517,0.998517
752,3.79795,6543,1.70264,6532,3.06633,6544,3.06528,0,93.216,3036,0.587324,6529,0.587324,6529,0.998422,5740,0.998422,0.998422
753,3.80025,6392,1.70298,6393,3.06667,6411,3.06557,0,93.3266,6954,0.587207,6380,0.587207,6380,0.998315,6941,0.998315,0.998315
754,3.80233,6138,1.70328,6134,3.06693,6148,3.06587,0,93.4529,7004,0.587102,6128,0.587102,6128,0.998185,7002,0.998185,0.998185
755,3.80404,5963,1.70353,5955,3.06705,5946,3.06618,0,93.5792,7000,0.587016,5949,0.587016,5949,0.998049,6992,0.998049,0.998049
756,3.80495,5726,1.70366,5706,3.06694,5483,3.0665,0,93.7228,6910,0.58697,5721,0.58697,5721,0.99789,6908,0.99789,0.99789
757,3.82134,7199,1.70607,7199,3.06997,7199,3.06683,0,93.8188,6622,0.586143,7199,0.586143,7199,0.99778,6622,0.99778,0.99778
758,3.85184,7199,1.71053,7199,3.07915,7199,3.06717,0,93.9803,5851,0.584614,7199,0.584614,7199,0.997588,5834,0.997588,0.997588
759,3.87162,7199,1.71342,7199,3.08652,7199,3.06751,0,94.2097,5811,0.583628,7199,0.583628,7199,0.997302,5798,0.997302,0.997302
