zoneID,Oddy,OddyCycle,CN,CNcycle,AR,ARcycle,Taper,Tcycle,LargeAngle,LAngCycle,Shape,ShapeCycle,ShSi,ShSiCy,Sr,SrCy,SrSi,SrSiCy
712,3.64381,6582,1.67985,6583,3.01713,6587,3.01703,0,92.83,6616,0.59529,6567,0.59529,6567,0.99878,6588,0.99878,0.99878
713,3.64552,6569,1.68011,6526,3.01737,6551,3.01729,0,92.9274,6561,0.5952,6525,0.5952,6525,0.998695,6506,0.998695,0.998695
714,3.6473,6618,1.68037,6617,3.01763,6615,3.01755,0,93.0242,6272,0.595106,6617,0.595106,6617,0.998607,6134,0.998607,0.998607
715,3.64917,6618,1.68065,6617,3.01791,6617,3.01782,0,93.1211,6054,0.595008,6615,0.595008,6615,0.998517,5935,0.998517,0.998517
716,3.6511,6618,1.68094,6617,3.0182,6618,3.0181,0,93.2176,5769,0.594906,6617,0.594906,6617,0.998424,5658,0.998424,0.998424
717,3.65309,6618,1.68123,6618,3.0185,6618,3.01838,0,93.3136,5385,0.594802,6618,0.594802,6618,0.998328,5153,0.998328,0.998328
718,3.65503,6618,1.68152,6618,3.0188,6618,3.01868,0,93.4104,0,0.5947,6617,0.5947,6617,0.998229,3318,0.998229,0.998229
719,3.65685,4331,1.68179,4306,3.01902,6616,3.01899,0,93.5076,0,0.594604,4291,0.594604,4291,0.998127,0,0.998127,0.998127
720,3.65899,3162,1.68211,3112,3.0193,3167,3.0193,0,93.6202,6618,0.594491,3160,0.594491,3160,0.998004,6618,0.998004,0.998004
721,3.6612,2925,1.68244,2867,3.01962,2993,3.01962,0,93.7484,6618,0.594376,2831,0.594376,2831,0.997861,6618,0.997861,0.997861
722,3.66346,2042,1.68277,0,3.01995,0,3.01995,0,93.8932,6052,0.594257,0,0.594257,0,0.997692,6037,0.997692,0.997692
723,3.66579,0,1.68312,0,3.02029,0,3.02029,0,94.1576,6184,0.594134,0,0.594134,0,0.997368,6174,0.997368,0.997368
724,3.69122,6515,1.68689,6509,3.03281,6490,3.03259,0,92.8299,6612,0.592806,6504,0.592806,6504,0.99878,6614,0.99878,0.99878
725,3.693,6536,1.68716,6519,3.03307,6489,3.03285,0,92.9276,6453,0.592713,6511,0.592713,6511,0.998695,6445,0.998695,0.998695
726,3.69485,6618,1.68743,6616,3.03334,6616,3.03311,0,93.0249,6242,0.592616,6613,0.592616,6613,0.998607,6316,0.998607,0.998607
727,3.69677,6618,1.68772,6618,3.03362,6618,3.03338,0,93.1223,6036,0.592517,6618,0.592517,6618,0.998516,5940,0.998516,0.998516
728,3.69872,6618,1.688,6618,3.03392,6618,3.03366,0,93.2192,5793,0.592415,6617,0.592415,6617,0.998422,5801,0.998422,0.998422
729,3.70064,6618,1.68829,6618,3.03421,6618,3.03395,0,93.3156,5632,0.592316,6618,0.592316,6618,0.998326,5506,0.998326,0.998326
730,3.7024,6618,1.68855,6617,3.03445,6618,3.03425,0,93.4122,5963,0.592224,6617,0.592224,6617,0.998227,5984,0.998227,0.998227
731,3.70403,4943,1.68879,4937,3.0346,5101,3.03456,0,93.5163,6618,0.59214,4940,0.59214,4940,0.998117,6617,0.998117,0.998117
732,3.70613,3048,1.6891,3015,3.03487,3077,3.03487,0,93.6337,6618,0.592031,2998,0.592031,2998,0.99799,6618,0.99799,0.99799
733,3.70835,2754,1.68943,0,3.0352,2769,3.0352,0,93.7633,6618,0.591916,0,0.591916,0,0.997844,6618,0.997844,0.997844
734,3.71064,1777,1.68977,0,3.03553,0,3.03553,0,93.9114,5982,0.591797,0,0.591797,0,0.997671,5972,0.997671,0.997671
735,3.71299,1664,1.69012,0,3.03587,0,3.03587,0,94.1743,6103,0.591675,0,0.591675,0,0.997347,6095,0.997347,0.997347
736,3.73954,6410,1.69404,6403,3.0487,6375,3.04831,0,92.8283,6540,0.590305,6406,0.590305,6406,0.998781,6558,0.998781,0.998781
737,3.74148,6552,1.69433,6532,3.049,6406,3.04857,0,92.9264,6307,0.590205,6568,0.590205,6568,0.998695,6420,0.998695,0.998695
738,3.74354,6618,1.69463,6616,3.04931,6618,3.04883,0,93.0242,6122,0.590099,6618,0.590099,6618,0.998606,6076,0.998606,0.998606
739,3.74563,6618,1.69494,6618,3.04964,6617,3.04911,0,93.1226,6007,0.589992,6618,0.589992,6618,0.998515,5947,0.998515,0.998515
740,3.74769,6618,1.69524,6617,3.04995,6618,3.04939,0,93.2208,5762,0.589886,6617,0.589886,6617,0.99842,5721,0.99842,0.99842
741,3.74955,6598,1.69552,6598,3.05022,6618,3.04968,0,93.3192,6090,0.589791,6591,0.589791,6591,0.998323,5998,0.998323,0.998323
742,3.7511,6402,1.69574,6395,3.05038,6469,3.04998,0,93.4198,6618,0.589711,6404,0.589711,6404,0.998219,6618,0.998219,0.998219
743,3.75249,5340,1.69595,5315,3.05047,5377,3.05029,0,93.5328,6618,0.58964,5331,0.58964,5331,0.9981,6618,0.9981,0.9981
744,3.75403,3827,1.69618,3800,3.05061,3021,3.05061,0,93.6554,6618,0.589561,3827,0.589561,3827,0.997966,6618,0.997966,0.997966
745,3.75625,0,1.6965,0,3.05093,0,3.05093,0,93.7811,6618,0.589447,0,0.589447,0,0.997823,6618,0.997823,0.997823
746,3.75856,0,1.69684,0,3.05127,0,3.05127,0,93.9312,5888,0.589329,0,0.589329,0,0.997647,5877,0.997647,0.997647
747,3.76166,6618,1.6973,6618,3.05161,0,3.05161,0,94.1956,6029,0.589171,6618,0.589171,6618,0.99732,6034,0.99732,0.99732
748,3.78846,6328,1.70124,6320,3.06474,6296,3.0642,0,92.8268,0,0.587805,6329,0.587805,6329,0.998783,3095,0.998783,0.998783
749,3.79065,6459,1.70157,6444,3.0651,6327,3.06446,0,92.9241,0,0.587694,6445,0.587694,6445,0.998698,6278,0.998698,0.998698
750,3.79307,6617,1.70192,6617,3.0655,6524,3.06472,0,93.0214,3076,0.587572,6614,0.587572,6614,0.998609,6164,0.998609,0.998609
